"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.259272,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.078209,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.220954,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.866461,
"ISR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.415251,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.150147,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.212011,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.254105,
"ISR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.485752,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.650888,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.064458,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.238732,
"ISR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.678608,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.778649,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.835027,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.726967,
"ISR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.017676,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.920397,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.750691,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.653099,
"ISR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.305628,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.743602,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.268484,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.113412,
"ISR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.474477,
"ISR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-0.089489,
"ISR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.846569,
"ISR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.301149,
"ISR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.231514,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.541852,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.307008,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.952887,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.202355,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.850041,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.091656,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.377954,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.400655,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.294443,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.768674,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.946363,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.103145,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.080878,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.465154,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.762794,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.538346,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.461062,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.850353,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.145885,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.334563,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.625592,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.127074,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.569456,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.829137,
"ISR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.314085,
"TUR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.273541,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.274294,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.275038,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",0.277491,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",0.269065,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",0.874837,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.506844,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.480791,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.439121,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.088849,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.737541,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",2.636177,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.553993,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.758518,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.945702,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",0.91705,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",0.918039,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",0.501243,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.074202,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",0.086719,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.072826,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.916178,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",3.808863,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",3.637205,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",3.483073,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",2.04372,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.600245,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.580372,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.583193,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.239007,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.914733,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.866731,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.824453,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.542837,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.263019,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.237386,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.211904,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.214067,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.209669,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",1.182802,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.16198,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.224901,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.283335,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",1.258117,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.230946,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.707813,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",2.187422,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",2.121171,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.073474,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.279167,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.487102,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.481451,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.474464,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.985018,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.51408,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.481732,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.445889,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.52434,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",1.596731,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",1.562484,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",1.522249,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",2.328024,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",3.129543,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",3.008121,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",2.914139,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.737685,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.584685,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.570553,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.568436,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.500609,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.426021,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.416662,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.415547,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.165849,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",-0.101062,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.106906,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",-0.099689,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",-0.571004,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",-1.079126,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",-1.078603,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.090937,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.269432,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.698017,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.662296,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",1.615745,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.174431,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",0.712814,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.697325,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.691293,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.950264,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",1.215687,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.194064,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.167628,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.533163,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.901035,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.849208,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.811883,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.315366,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.819422,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.80842,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.793044,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.246235,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.710014,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.673345,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.626749,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",2.231099,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",2.830287,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.177595,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",4.229886,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.69182,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",6.710451,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-3.837082,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.814547,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.395399,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",-0.880711,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",-1.268858,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.252505,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",2.709343,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",2.629926,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",4.354432,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",1.983224,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-3.090922,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",5.524068,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-4.704197,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.382973,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.616561,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.895097,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",2.964511,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.753287,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",2.600667,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.49772,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",2.412729,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",4.756429,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.37873,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.771621,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",-1.987434,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",-10.852814,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",4.736886,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",2.881629,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",2.806445,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.943587,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.214892,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.542549,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1996-Q1",2.946095,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.338528,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.80936,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.982099,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1997-Q1",2.135538,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1997-Q2",2.791296,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.63772,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1997-Q4",2.211914,"E"
"TUR","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-0.102964,
"TUR","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.172776,
"TUR","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-0.163998,
"TUR","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-1.086738,
"TUR","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-2.795913,
"TUR","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.09616,
"TUR","QGDP","TOT","PC_CHGPP","Q","1999-Q3",-0.63763,
"TUR","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.671485,
"TUR","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.961784,
"TUR","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.207215,
"TUR","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.620943,
"TUR","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.126613,
"TUR","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-5.436072,
"TUR","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-3.270535,
"TUR","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.335904,
"TUR","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-2.502531,
"TUR","QGDP","TOT","PC_CHGPP","Q","2002-Q1",5.126108,
"TUR","QGDP","TOT","PC_CHGPP","Q","2002-Q2",2.379474,
"TUR","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.511298,
"TUR","QGDP","TOT","PC_CHGPP","Q","2002-Q4",2.133137,
"TUR","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.01932,
"TUR","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-1.215873,
"TUR","QGDP","TOT","PC_CHGPP","Q","2003-Q3",3.290679,
"TUR","QGDP","TOT","PC_CHGPP","Q","2003-Q4",2.014672,
"TUR","QGDP","TOT","PC_CHGPP","Q","2004-Q1",3.970092,
"TUR","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.796808,
"TUR","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.496147,
"TUR","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.713908,
"TUR","QGDP","TOT","PC_CHGPP","Q","2005-Q1",4.552159,
"TUR","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.362747,
"TUR","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.96942,
"TUR","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.595117,
"TUR","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.482268,
"TUR","QGDP","TOT","PC_CHGPP","Q","2006-Q2",3.849761,
"TUR","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.078818,
"TUR","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.311822,
"TUR","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.891641,
"TUR","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.912177,
"TUR","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.031376,
"TUR","QGDP","TOT","PC_CHGPP","Q","2007-Q4",2.130275,
"TUR","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.361429,
"TUR","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-1.762559,
"TUR","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.390357,
"TUR","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-5.914275,
"TUR","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-5.602919,
"TUR","QGDP","TOT","PC_CHGPP","Q","2009-Q2",4.820369,
"TUR","QGDP","TOT","PC_CHGPP","Q","2009-Q3",4.470499,
"TUR","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.135135,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.549318,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.146767,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.186805,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",4.586084,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.527057,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.558106,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.231612,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.806955,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.331346,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.20743,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.183209,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.378184,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.554831,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.213393,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.244597,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.48636,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.639678,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-0.20805,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.359949,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.193733,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.117742,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.239901,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.101702,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.205735,
"TUR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.754431,
"IND","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.488981,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.585574,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.752362,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.409848,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.192832,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.600856,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1998-Q1",1.630075,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.310736,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.814746,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.31071,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.624153,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1999-Q2",2.582232,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.245329,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.65076,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2000-Q1",2.099527,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.134907,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.327693,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.041891,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.540661,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2001-Q2",2.081372,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2001-Q3",1.236859,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2001-Q4",2.295883,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.807097,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.623762,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.593563,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.078241,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2003-Q1",2.251095,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.533199,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2003-Q3",2.632113,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2003-Q4",3.283207,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.364491,"E"
"IND","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.378175,
"IND","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.397637,
"IND","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.936612,
"IND","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.75097,
"IND","QGDP","TOT","PC_CHGPP","Q","2005-Q2",3.166898,
"IND","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.391416,
"IND","QGDP","TOT","PC_CHGPP","Q","2005-Q4",2.527909,
"IND","QGDP","TOT","PC_CHGPP","Q","2006-Q1",2.505576,
"IND","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.436386,
"IND","QGDP","TOT","PC_CHGPP","Q","2006-Q3",3.302996,
"IND","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.71128,
"IND","QGDP","TOT","PC_CHGPP","Q","2007-Q1",2.793382,
"IND","QGDP","TOT","PC_CHGPP","Q","2007-Q2",2.520128,
"IND","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.794482,
"IND","QGDP","TOT","PC_CHGPP","Q","2007-Q4",3.376916,
"IND","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.60596,
"IND","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.043946,
"IND","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.870216,
"IND","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.122441,
"IND","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.846372,
"IND","QGDP","TOT","PC_CHGPP","Q","2009-Q2",5.803293,
"IND","QGDP","TOT","PC_CHGPP","Q","2009-Q3",2.553736,
"IND","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.126787,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.602858,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.382921,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q3",3.005988,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.282864,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.828616,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.160187,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.081138,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.718672,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.319711,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.267973,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.799113,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.329112,
